crn,subject,title,course_num,credits,section,campus,days,start_dates,end_dates,times,linked
87367,PHYS,"Extended Research Project in Physics",493,3,07," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
82788,PHYS,"Introduction to Quantum Materials",498,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
84302,PHYS,"Electrodynamics",816,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
81421,PHYS,"Plasma Physics",861,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
86702,PHYS,"Foundations of Physics",90,3,01," USask - Main Saskatoon Campus","'Wednesday,Friday', 'Monday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1250', '1330 - 1620'",""
80908,PHYS,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1650'",""
80909,PHYS,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80910,PHYS,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83668,PHPY,"Seminar and Undergraduate Journal Club",490,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
85255,PLAN,"Legal Issues in Planning",343,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
84448,PLAN,"Research and Field Methods in Planning",390,3,01," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1220'",""
89014,PLAN,"Planning Internship",410,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90598,PLAN,"Advanced Urban Design Studio",446,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
90597,PLAN,"Land Use and Transportation Planning",481,3,01,"Off-campus Site","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1700 - 2020'",""
90455,PLAN,"Honours Thesis in Planning",491,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
84450,PLAN,"Professional Planning Practice",495,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2120'",""
89838,PLSC,"Introductory Precision Agriculture",202,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
91661,PLSC,"Principles and Management of Agricultural Equipment",205,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
80550,PLSC,"Principles of Plant Ecology",213,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'","80554,80551,80552,87024,80553"
80551,PLSC,"Principles of Plant Ecology",213,0,L01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","80550"
80552,PLSC,"Principles of Plant Ecology",213,0,L02," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","80550"
80553,PLSC,"Principles of Plant Ecology",213,0,L03," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","80550"
80554,PLSC,"Principles of Plant Ecology",213,0,L04," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","80550"
87024,PLSC,"Principles of Plant Ecology",213,0,L05," USask - Main Saskatoon Campus","'Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'","80550"
86108,PLSC,"Statistical Methods",214,0,L01,"Off-campus Site","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1320'","84033"
86109,PLSC,"Statistical Methods",214,0,L02,"Off-campus Site","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'","84033"
86110,PLSC,"Statistical Methods",214,0,L03,"Off-campus Site","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1520'","84033"
86113,PLSC,"Statistical Methods",214,0,L04,"Off-campus Site","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1620'","84033"
86589,PLSC,"Statistical Methods",214,0,L05,"Off-campus Site","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1200 - 1250'","84033"
86590,PLSC,"Statistical Methods",214,0,L06,"Off-campus Site","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1350'","84033"
86591,PLSC,"Statistical Methods",214,0,L07,"Off-campus Site","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1450'","84033"
86897,PLSC,"Statistical Methods",214,0,L08,"Off-campus Site","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1500 - 1550'","84033"
85188,PLSC,"Statistical Methods",214,0,L09,"Off-campus Site","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1630 - 1720'","84033"
85189,PLSC,"Statistical Methods",214,0,L10,"Off-campus Site","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1730 - 1820'","84033"
85190,PLSC,"Statistical Methods",214,0,L11,"Off-campus Site","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1830 - 1920'","84033"
85191,PLSC,"Statistical Methods",214,0,L12,"Off-campus Site","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1930 - 2020'","84033"
85192,PLSC,"Statistical Methods",214,0,L13,"Off-campus Site","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1200 - 1250'","84033"
85193,PLSC,"Statistical Methods",214,0,L14,"Off-campus Site","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1350'","84033"
85194,PLSC,"Statistical Methods",214,0,L15,"Off-campus Site","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1400 - 1450'","84033"
85196,PLSC,"Statistical Methods",214,0,L16,"Off-campus Site","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1500 - 1550'","84033"
84033,PLSC,"Statistical Methods",214,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'","86108,86109,86110,86113,86589,86590,86591,86897,85188,85189,85190,85191,85192,85193,85194,85196"
80556,PLSC,"Fundamentals of Horticulture",220,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0930 - 1020', '1330 - 1620'",""
84558,PLSC,"Introduction to Field Crops",222,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'","84559,84560"
84559,PLSC,"Introduction to Field Crops",222,0,L01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1520'","84558"
84560,PLSC,"Introduction to Field Crops",222,0,L02," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1720'","84558"
82473,PLSC,"Weed Control in Organic Agriculture",234,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86422,PLSC,"Weed Control in Organic Agriculture",234,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91699,PLSC,"Introduction to Prairie Gardening",298,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
88042,PLSC,"Plant Metabolism",317,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
83475,PLSC,"Tropical Crops of the World",333,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
81849,PLSC,"Field Crop Disease Management",335,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
91671,PLSC,"Grassland Prescribed Fire",398,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
81838,PLSC,"Advanced Crop Agronomy",401,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
80559,PLSC,"Genetics of Plant Populations",405,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'0830 - 0950', '1530 - 1720'",""
91665,PLSC,"Applied Plant Biotechnology",416,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
80562,PLSC,"Rangeland Ecology and Management",422,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1250', '1330 - 1620'",""
88044,PLSC,"Applied Entomology",450,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
80563,PLSC,"Vegetable Agronomy",451,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
80700,PLSC,"Project Thesis in Plant Sciences",492,1.5,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
80702,PLSC,"Research Thesis in Plant Sciences",494,3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91700,PLSC,"Physiological Plant Ecology",812,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
91410,PLSC,"Ecology and Management of Rangeland Resources",822,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday', 'Wednesday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1250', '1330 - 1620'",""
91782,PLSC,"Applied Plant Biotechnology",825,3,0," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
87016,PLSC,"Statistical Foundations",835,1,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'04-Sep-2025'","'02-Oct-2025'","'0830 - 0950'",""
87017,PLSC,"Experimental Analysis",836,1,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'04-Nov-2025'","'04-Dec-2025'","'0830 - 0950'",""
81191,PLSC,"Plant Abiotic Stress",865,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'07-Oct-2025'","'04-Dec-2025'","'1300 - 1550'",""
91719,PLSC,"Evolutionary Genomics and Plant Biology",877,3,01," USask - Main Saskatoon Campus","'Tuesday', 'Thursday'","'03-Sep-2025', '03-Sep-2025'","'05-Dec-2025', '05-Dec-2025'","'1130 - 1250', '1130 - 1250'",""
81533,PLSC,"Seminar",990,0.01,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1650'",""
81480,PLSC,"Research &ndash; Thesis",994,15,03," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81197,PLSC,"Research &ndash; Dissertation",996,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90559,POLS,"Understanding our Globalized World",110,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1150'",""
84084,POLS,"Politics Power and Government",111,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1620'",""
80346,POLS,"Politics Power and Government",111,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
80350,POLS,"Justice and Injustice in Politics and Law",112,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0920'",""
80351,POLS,"Justice and Injustice in Politics and Law",112,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
87043,POLS,"Justice and Injustice in Politics and Law",112,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87044,POLS,"Justice and Injustice in Politics and Law",112,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88905,POLS,"Justice and Injustice in Politics and Law",112,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87045,POLS,"Justice and Injustice in Politics and Law",112,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87046,POLS,"Justice and Injustice in Politics and Law",112,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
87047,POLS,"Justice and Injustice in Politics and Law",112,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88904,POLS,"Justice and Injustice in Politics and Law",112,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90560,POLS,"Global Citizenship Cultures and Coexistence",201,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
90561,POLS,"Global Experiential and Cultural Learning",202,0.3,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90558,POLS,"Canadian Political Institutions",204,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
91768,POLS,"Global Indigenous Politics",221,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1050'",""
85538,POLS,"Indigenous Governance and Politics",222,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1420'",""
91735,POLS,"Canadian Public Policy",226,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1520'",""
88434,POLS,"History of Political Theory",236,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88843,POLS,"History of Political Theory",236,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
89936,POLS,"Politics of Development",244,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1230 - 1350'",""
83527,POLS,"Global Politics",261,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'",""
87617,POLS,"The Politics of Work",302,3,61," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
80358,POLS,"Public Policy Analysis",328,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
91769,POLS,"War Militarism and Society",370,3,01," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
83409,POLS,"Canadian Elections and Political Parties",405,3,61," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
89980,POLS,"Indigenous Governance and Self Determined Sustainable Development",422,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
89982,POLS,"Indigenous Governance and Self Determined Sustainable Development",422,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
91770,POLS,"Democracy in Africa",446,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
87110,POLS,"Ethics and Global Politics",460,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
86499,POLS,"Topics in Canadian Governance and Politics",807,3,61," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
90683,POLS,"Critical Concepts in Political Studies",819,3,01," USask - Main Saskatoon Campus","'Monday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
86321,POLS,"Topics in Political Thought",837,3,01," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1330 - 1620'",""
85033,POLS,"Topics in Comparative Government and Politics",847,3,01," USask - Main Saskatoon Campus","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1220'",""
81398,POLS,"Seminar",990,0.01,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86181,POLS,"Research - Project",992,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81399,POLS,"Research &ndash; Thesis",994,15,01," USask - Main Saskatoon Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
81725,PSIA,"Introductory Neuroscience",851,3,01," USask - Main Saskatoon Campus","'Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
83777,PSY,"Biological and Cognitive Bases of Psychology",120,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1720'",""
83782,PSY,"Biological and Cognitive Bases of Psychology",120,3,03," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1250'",""
84908,PSY,"Biological and Cognitive Bases of Psychology",120,3,05," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
83783,PSY,"Biological and Cognitive Bases of Psychology",120,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
83898,PSY,"Biological and Cognitive Bases of Psychology",120,3,97,"St. Peter&#39;s College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'0900 - 1150'",""
83769,PSY,"Biological and Cognitive Bases of Psychology",120,3,C11,"Suncrest College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1250'",""
83771,PSY,"Biological and Cognitive Bases of Psychology",120,3,C13,"Suncrest College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1250'",""
83768,PSY,"Biological and Cognitive Bases of Psychology",120,3,C51,"North West College","'Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1550'",""
83767,PSY,"Biological and Cognitive Bases of Psychology",120,3,C61,"Suncrest College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1850'",""
83785,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'0830 - 0950'",""
90112,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1530 - 1620'",""
86022,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88846,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W11,"Suncrest College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88847,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86023,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W21,"Great Plains College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86024,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W41,"Northlands College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
86418,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W51,"North West College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
88446,PSY,"Social Clinical Cultural and Developmental Bases of Psychology",121,3,W81,"Southeast College","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
83778,PSY,"Psychology of Death and Dying",207,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
83896,PSY,"Child Development",213,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
80373,PSY,"Child Development",213,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1130 - 1220'",""
82757,PSY,"Adolescent Development",214,3,61," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'1030 - 1120'",""
84030,PSY,"Psychology of Aging",216,3,61," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1300 - 1420'",""
80377,PSY,"Personality",222,3,61," USask - Main Saskatoon Campus","'Tuesday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1850'",""
84740,PSY,"Abnormal Psychology",223,3,61," USask - Main Saskatoon Campus","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1600 - 1850'",""
82801,PSY,"Social Psychology",226,3,01," USask - Main Saskatoon Campus","'Tuesday,Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1000 - 1120'",""
91374,PSY,"Social Psychology",226,3,C61,"Suncrest College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2050'",""
91378,PSY,"Social Psychology",226,3,C65,"Suncrest College","'Thursday'","'03-Sep-2025'","'05-Dec-2025'","'1800 - 2050'",""
80383,PSY,"Criminal Behaviour",230,3,01," USask - Main Saskatoon Campus","'Monday,Wednesday,Friday'","'03-Sep-2025'","'05-Dec-2025'","'0930 - 1020'",""
80384,PSY,"Criminal Behaviour",230,3,03," USask - Main Saskatoon Campus","'Monday,Wednesday'","'03-Sep-2025'","'05-Dec-2025'","'1430 - 1550'",""
88482,PSY,"Statistical Methods in Behavioural Sciences A",233,3,W01,"Off-campus Site","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
90141,PSY,"Statistical Methods in Behavioural Sciences A",233,3,W15," USask - Prince Albert Campus","''","'03-Sep-2025'","'05-Dec-2025'","'None - None'",""
